dist,radius
4.403,187.417971
4.406,177.8439846
4.41,167.6578842
4.413,159.0997389
4.416,153.3867895
4.42,150.5066547
4.423,146.7387484
4.427,144.6563254
4.43,144.8373746
4.434,147.2627794
4.437,151.4428223
4.441,155.0742551
4.445,161.89875
4.448,172.1081282
4.452,184.9997391
4.455,199.2919048
4.459,216.8241194
4.463,242.6618401
4.466,278.0424446
4.47,318.0714577
4.473,341.3955562
4.477,362.22339
4.481,189.1408486
4.484,248.1034551
4.487,343.14006
4.491,295.0774625
4.494,262.1306662
4.497,217.9829072
4.501,181.4334179
4.504,156.2271048
4.507,140.4368097
4.51,127.0716642
4.513,115.8391479
4.516,107.8795817
4.519,103.4112042
4.522,101.8790386
4.525,99.1591388
4.527,98.41368818
4.53,99.78526834
4.533,102.7333955
4.536,106.2889905
4.539,109.9391093
4.542,114.9869661
4.545,120.6928066
4.548,126.2138051
4.551,131.4463784
4.554,136.997829
4.557,144.568831
4.56,155.1939505
4.563,169.3619228
4.566,186.5619448
4.569,205.1601691
4.572,234.3500314
4.576,273.2414108
4.579,303.3281084
4.582,269.7685236
4.586,127.6156486
4.589,260.3012472
4.592,459.4455863
4.596,450.1441947
4.599,418.0615571
4.603,384.8652346
4.606,360.2418747
4.61,349.2513054
4.613,350.1273395
4.617,359.19754
4.621,364.7891537
4.624,379.9175827
4.628,403.8091068
4.632,433.4866816
4.636,465.468545
4.639,503.8557346
4.643,558.8536502
4.647,632.5780926
4.651,719.7729143
4.655,801.5505784
4.659,926.5178478
4.663,1015.571332
4.666,639.3848853
4.67,355.4331717
4.674,753.8667824
4.678,866.1052569
4.681,756.2658286
4.685,615.2546603
4.688,504.8429176
4.692,426.1084511
4.695,373.3352087
4.699,319.3659955
4.702,272.5651803
4.705,237.5580342
4.708,213.8901787
4.711,194.1721379
4.715,176.1673511
4.718,161.9227713
4.721,151.9964404
4.724,145.5107852
4.727,138.2139527
4.729,131.5107259
4.732,125.2462796
4.735,119.1836263
4.738,113.2417921
4.741,108.3097573
4.743,101.7288848
4.746,94.20016036
4.749,87.13823373
4.751,81.57820956
4.754,76.60448873
4.756,71.62929975
4.759,67.44251517
4.761,64.48628815
4.764,62.74265044
4.766,60.62708139
4.768,59.08286749
4.771,58.29084595
4.773,58.26924919
4.775,58.9410124
4.778,59.40905093
4.78,60.79405589
4.782,63.22638829
4.784,66.57925013
4.787,70.48802601
4.789,75.10371451
4.791,82.24164435
4.793,92.46666058
4.795,105.1691268
4.797,116.9566498
4.799,139.0420146
4.801,159.3894729
4.803,79.45976872
4.805,83.28175205
4.806,104.9656407
4.808,104.5562114
4.81,85.02622758
4.812,66.32245403
4.814,52.97440867
4.815,44.15550596
4.817,37.98766335
4.818,32.21972468
4.82,27.55928613
4.822,24.22135796
4.823,22.03866495
4.824,19.93989041
4.826,18.12119488
4.827,16.69691768
4.828,15.70053468
4.83,15.07700519
4.831,14.3500411
4.832,13.76425638
4.833,13.3635091
4.834,13.15726112
4.835,13.10546238
4.836,13.00842288
4.837,13.0093401
4.838,13.08781686
4.839,13.20041478
4.84,13.30966971
4.841,13.41565677
4.843,13.55329256
4.844,13.73992155
4.845,14.02673218
4.846,14.46057411
4.847,14.79197654
4.848,15.44271635
4.85,16.50663079
4.851,17.97362025
4.852,19.75421871
4.854,21.40137896
4.855,24.07164807
4.856,27.96050062
4.858,32.86915006
4.859,38.11209411
4.861,44.74132198
4.863,53.73230699
4.864,63.9491465
4.866,73.18777664
4.868,80.12593855
4.87,88.0078352
4.872,95.57956004
4.874,102.5712215
4.876,109.0265786
4.878,115.1817136
4.88,120.6984019
4.883,128.1791223
4.885,137.6417671
4.887,148.2520938
4.89,158.7586708
4.893,169.4829601
4.895,183.1293964
4.898,198.6985919
4.901,214.2564449
4.903,228.1276448
4.906,244.1964175
4.909,263.4619773
4.912,284.9805265
4.915,307.0291587
4.918,328.6905918
4.921,352.7208218
4.924,385.3202563
4.927,427.7877725
4.93,478.2388373
4.933,530.7860395
4.937,605.7370381
4.94,719.1915606
4.943,879.807187
4.946,1026.951242
4.95,795.892153
4.953,202.3736832
4.956,614.3566442
4.959,539.5219736
4.962,391.278586
4.965,300.7040485
4.968,256.9244728
4.971,210.9673756
4.974,174.5999851
4.977,149.6960619
4.98,133.5780611
4.983,120.1273648
4.986,108.3061464
4.988,99.26466196
4.991,93.35596235
4.994,90.2019153
4.996,86.65334344
4.999,84.45279429
5.002,83.77059245
5.004,84.31425181
5.007,85.51153746
5.01,86.30185474
5.012,87.65936138
5.015,89.01748295
5.018,89.63556182
5.02,89.09926516
5.023,89.29383437
5.026,88.18992693
5.028,85.8983885
5.031,83.40528023
5.033,81.72757365
5.036,79.97624856
5.039,78.84300119
5.041,79.14468266
5.044,81.22042184
5.047,84.86080689
5.049,87.52301298
5.052,93.04500449
5.055,101.6764857
5.058,112.6235786
5.061,124.1203838
5.063,139.0756673
5.066,159.8167778
5.069,185.1107118
5.072,210.5351091
5.075,231.3691755
5.078,261.3859017
5.082,295.0785415
5.085,329.6954837
5.088,362.8429309
5.091,394.316907
5.095,432.1233055
5.098,484.7034217
5.101,556.1352357
5.105,632.7162674
5.108,639.4381895
5.112,573.8876843
5.115,38.19758757
5.119,450.2245322
5.122,467.9387631
5.126,401.160927
5.129,359.9477351
5.133,310.0059324
5.137,269.4611973
5.14,242.5675034
5.144,227.2089081
5.148,212.1157988
5.151,201.4030508
5.155,196.166931
5.158,196.121125
5.162,199.9544059
5.166,201.98534
5.169,208.5380835
5.173,219.0503273
5.176,231.3737684
5.18,243.0213282
5.184,256.76241
5.187,273.1517009
5.191,290.4900334
5.195,306.6677212
5.199,320.5072386
5.202,336.6924601
5.206,355.5966739
5.21,376.8034976
5.214,398.884373
5.218,420.436612
5.222,446.3949625
5.226,481.5066047
5.23,527.1369873
5.234,580.6790221
5.237,633.637814
5.241,714.1465512
5.245,828.4789412
5.249,976.5623568
5.252,1124.332248
5.256,1203.09243
5.259,1381.033534
5.263,1464.264224
5.266,1347.163098
5.27,1137.825835
5.273,950.1239883
5.276,824.6988298
5.279,680.5320799
5.282,541.426061
5.285,428.23585
5.288,346.2625129
5.291,297.6553243
5.293,245.349296
5.296,199.5153255
5.299,165.4427886
5.301,142.1412235
5.304,125.5954465
5.306,109.5772418
5.309,96.37273938
5.311,86.93567697
5.314,80.92231128
5.316,75.26051254
5.318,70.52231748
5.321,67.02917643
5.323,64.74143383
5.325,63.31786764
5.328,61.72755753
5.33,60.34781984
5.333,59.25181481
5.335,58.55176077
5.337,58.32027209
5.34,57.99916557
5.342,57.99066873
5.344,58.12895929
5.347,58.02871802
5.349,57.25218212
5.352,56.72870743
5.354,55.17726481
5.356,52.75727465
5.359,50.40049243
5.361,49.04661531
5.364,47.79413289
5.366,47.32061949
5.369,48.0704653
5.371,49.98864754
5.374,52.57270714
5.376,54.28686111
5.379,57.12684039
5.381,60.42463123
5.384,62.83348695
5.386,63.70804621
5.389,65.71942189
5.391,66.67705943
5.394,67.18985149
5.397,68.28247957
5.399,70.51389008
5.402,71.01099242
5.405,73.24734014
5.408,77.84958693
5.41,85.26312984
5.413,95.06799925
5.416,107.5089495
5.419,130.9933437
5.422,171.7077062
5.425,220.9178752
5.428,222.0594652
5.431,147.0304515
5.434,398.2535092
5.437,439.3739347
5.44,330.8094051
5.443,259.4550836
5.445,221.6129809
5.448,182.4548936
5.451,149.5714263
5.454,125.5080092
5.457,109.0448706
5.459,96.55867632
5.462,84.81199302
5.464,75.17925133
5.467,68.18376605
5.469,63.57340988
5.472,59.09093417
5.474,55.16283435
5.476,52.14707506
5.479,50.21123944
5.481,49.25572126
5.483,47.99493194
5.485,47.33119199
5.487,47.43591234
5.49,48.26025875
5.492,49.55197166
5.494,50.65500926
5.496,52.50484281
5.498,54.88457122
5.5,57.29988177
5.503,59.26572953
5.505,61.4852084
5.507,63.67721233
5.51,65.37022717
5.512,66.3092201
5.514,66.65283601
5.517,67.27781445
5.519,67.54686471
5.522,67.60618147
5.524,67.6486478
5.526,67.7894123
5.529,67.71658847
5.531,67.88889472
5.534,68.43804316
5.536,69.41353368
5.539,70.81325872
5.541,72.07017726
5.544,74.27474732
5.546,77.62718764
5.549,82.01055003
5.551,87.05308097
5.554,91.78499547
5.557,98.87689535
5.559,108.3668473
5.562,119.3349456
5.565,129.7391729
5.568,144.8419942
5.571,163.8604268
5.574,182.8819901
5.576,194.8340639
5.579,196.6672889
5.582,203.1149327
5.585,199.8303492
5.588,187.7937736
5.59,171.767547
5.593,155.6135888
5.596,142.3726654
5.598,125.8971532
5.601,108.568786
5.603,93.30911531
5.605,81.61327469
5.607,72.67674631
5.61,63.65417974
5.612,56.17198267
5.614,51.11327179
5.616,48.3555812
5.618,45.37714864
5.62,43.47759104
5.622,43.0452192
5.624,44.07558972
5.626,46.21808235
5.627,47.80251422
5.629,51.15880611
5.631,56.23347024
5.633,62.26063165
5.636,67.93745109
5.638,75.34072702
5.64,83.92611741
5.642,91.55342634
5.644,95.82038854
5.647,96.34530538
5.649,98.4145847
5.652,97.3434682
5.654,93.66300685
5.656,88.94971385
5.659,84.41759889
5.661,80.53824891
5.663,75.97794908
5.666,71.56094502
5.668,68.00030999
5.67,65.59184232
5.672,63.20998365
5.675,61.2149152
5.677,59.89827786
5.679,59.30276261
5.681,59.21667188
5.684,58.85481188
5.686,58.87591088
5.688,59.38227967
5.69,60.41896887
5.693,62.00294895
5.695,63.38928102
5.697,65.96820482
5.7,70.01681625
5.702,75.47800264
5.705,82.0813582
5.707,88.77390174
5.71,99.32880848
5.712,114.4101768
5.715,131.9311125
5.718,141.5046628
5.72,145.7247975
5.723,55.53691298
5.726,144.2065688
5.728,186.8631697
5.731,167.5715226
5.734,152.4158318
5.736,133.2529335
5.739,117.849321
5.742,107.5378554
5.745,101.5081127
5.747,95.56929131
5.75,91.18548077
5.753,88.74122631
5.755,87.99398607
5.758,88.16424649
5.761,87.89586582
5.763,87.96180113
5.766,87.58421363
5.768,86.29638212
5.771,84.59108999
5.774,83.54090548
5.776,82.20717395
5.779,81.70478178
5.782,82.93300139
5.784,86.24292237
5.787,88.137276
5.79,92.97258048
5.792,100.8870177
5.795,109.8371332
5.798,112.8801116
5.801,105.6508809
5.803,45.87782933
5.806,76.87406963
5.809,128.4872688
5.812,129.9940534
5.815,124.7939966
5.817,112.6329172
5.82,103.3822823
5.823,98.4018393
5.825,97.7269529
5.828,96.24472251
5.83,96.94904981
5.833,98.71898557
5.835,100.750672
5.838,102.7952423
5.84,104.9401883
5.843,107.8581795
5.846,111.8248057
5.848,116.7056538
5.851,121.7432292
5.854,126.5825324
5.856,131.7415615
5.859,135.0885933
5.862,135.236392
5.865,133.5725586
5.868,133.641666
5.871,130.114133
5.873,124.0896452
5.876,114.0543607
5.879,106.1299547
5.881,99.94469715
5.884,95.75009818
5.887,94.69088079
5.889,97.13600829
5.892,99.44800044
5.894,103.404017
5.896,111.2516074
5.898,120.4562228
5.901,115.6697329
5.903,93.41769504
5.905,33.37552711
5.907,140.5316518
5.909,130.3707975
5.91,104.5909162
5.912,94.37538121
5.914,77.7910414
5.916,63.63568626
5.917,52.58877145
5.919,44.48968724
5.921,41.08733043
5.922,35.39160516
5.924,30.52304364
5.925,26.95939975
5.927,24.66182
5.928,22.4901634
5.929,20.64813426
5.931,19.24678814
5.932,18.24583664
5.933,17.50706152
5.934,16.70698749
5.936,15.86789461
5.937,14.98783748
5.938,14.15224793
5.94,13.46672603
5.941,12.84451683
5.942,12.25449158
5.943,11.83378968
5.945,11.6721122
5.946,11.78365055
5.947,11.72498596
5.948,11.97795666
5.949,12.63983627
5.95,13.69126771
5.951,14.96348642
5.952,16.35951694
5.954,18.43860435
5.955,20.93736119
5.956,23.39504126
5.958,25.57448705
5.959,27.74018612
5.961,30.32378178
5.962,33.42111375
5.964,36.97314418
5.966,40.80505072
5.967,44.41014832
5.969,49.5814958
5.971,56.18556524
5.973,63.39756292
5.975,69.95667636
5.977,77.7154549
5.979,86.516837
5.981,94.88760468
5.984,102.0266363
5.986,108.3600422
5.988,114.6481306
5.991,122.8076618
5.993,133.8258265
5.996,148.1346189
5.998,165.358376
6.001,183.3263038
6.004,212.402187
6.006,255.2939021
6.009,304.0643396
6.012,321.4847941
6.015,300.30273
6.018,143.8885473
6.02,696.0265019
6.023,676.6880453
6.026,580.9422314
6.03,521.9663855
6.033,458.2786586
6.036,401.5841939
6.039,353.7647271
6.042,314.7614262
6.045,288.6243441
6.049,258.2119101
6.052,228.6683052
6.055,204.4712244
6.058,186.896665
6.061,172.9562934
6.064,159.5557125
6.067,148.5342939
6.07,140.6162874
6.073,135.3939525
6.076,129.6234537
6.079,124.3302694
6.082,119.5671606
6.085,115.3015824
6.088,111.4655348
6.091,108.3190948
6.094,104.4002266
6.096,99.99498397
6.099,95.77247803
6.102,92.20984847
6.105,88.9549855
6.108,85.39409595
6.111,82.01564829
6.114,79.22367691
6.117,77.14900014
6.119,75.13476825
6.122,73.20248338
6.125,71.47482353
6.128,70.03037844
6.131,68.83303436
6.134,67.60197909
6.136,66.18464545
6.139,64.6812218
6.142,63.3226753
6.145,62.3580278
6.147,61.37399502
6.15,60.6753904
6.153,60.61449291
6.155,61.39821387
6.158,62.95748146
6.16,64.05811354
6.163,66.45585998
6.165,70.37995392
6.168,75.61465262
6.17,81.42083664
6.173,88.35220591
6.176,98.38486791
6.178,110.8513188
6.181,123.409766
6.183,133.7738643
6.186,147.3811598
6.189,162.3055974
6.191,177.4696921
6.194,192.0131701
6.197,205.6126394
6.2,219.9909167
6.203,238.8092787
6.205,262.3265053
6.208,288.5845969
6.211,314.6086646
6.215,346.4124847
6.218,388.9880258
6.221,442.3009647
6.224,503.4236234
6.227,565.8582165
6.231,652.9718134
6.234,767.0536285
6.237,831.4262077
6.241,515.0015057
6.244,159.3304451
6.248,624.6253568
6.251,698.8503545
6.255,588.4923031
6.258,481.735387
6.262,407.9338278
6.265,360.8644178
6.269,314.771396
6.272,276.9755182
6.276,249.8554237
6.279,232.2228856
6.283,216.6160643
6.286,203.3468521
6.289,194.1253169
6.293,189.5380838
6.296,188.8804185
6.299,186.5868602
6.302,187.5038528
6.306,191.8256593
6.309,198.8611011
6.313,207.2703112
6.316,215.527043
6.319,227.8172193
6.323,243.455722
6.326,260.5120181
6.33,276.5953728
6.334,295.6113938
6.337,319.0886145
6.341,345.0568101
6.344,370.1595578
6.348,391.6269504
6.352,417.648975
6.356,447.7682682
6.359,479.682413
6.363,509.3390903
6.367,533.5552364
6.371,562.555387
6.375,593.4252404
6.379,622.6562007
6.383,646.5582479
6.387,663.7068897
6.391,683.8596011
6.395,702.5243812
6.399,716.6335184
6.403,723.3722242
6.407,722.7205882
6.411,724.8421856
6.415,719.8556048
6.419,708.3814319
6.423,694.2792088
6.427,681.8363894
6.432,671.0365386
6.436,660.2983307
6.44,653.2940514
6.444,652.5868734
6.448,658.4674915
6.453,660.1419381
6.457,670.7378027
6.461,692.3984812
6.466,724.1862484
6.47,762.2073418
6.474,801.1582382
6.479,861.1794184
6.483,942.8165097
6.488,1040.002742
6.492,1141.370551
6.496,1276.8961
6.501,1475.449205
6.505,1747.593361
6.51,2041.392739
6.514,2108.280332
6.519,1969.915616
6.524,64.4797832
6.528,1764.853424
6.533,1695.756927
6.537,1411.454161
6.542,1253.819632
6.547,1066.450337
6.551,913.1881507
6.556,808.4415801
6.561,743.688138
6.566,688.2816588
6.57,643.8935114
6.575,615.7949747
6.58,605.3906479
6.585,610.4018409
6.589,607.5723811
6.594,620.6860554
6.599,652.1342
6.603,700.5046414
6.608,758.7868773
6.613,834.4393021
6.617,955.0826468
6.622,1122.253425
6.626,1270.371314
6.63,1222.479481
6.635,832.823833
6.639,661.9932913
6.643,1763.575806
6.647,1940.762418
6.651,1962.622692
6.655,1837.138218
6.659,1753.701369
6.662,1708.201284
6.666,1677.531539
6.669,1670.044862
6.673,1296.26909
6.676,496.767143
6.679,398.8912295
6.682,103.7604649
6.685,669.0236815
6.688,748.7481132
6.691,914.3766726
6.693,970.1869916
6.696,939.190756
6.699,898.22143
6.701,813.4754209
6.704,754.7939438
6.706,738.8689835
6.708,761.8057579
6.71,757.5505701
6.713,664.895076
6.715,113.8962691
6.717,330.1375534
6.719,313.0722071
6.72,242.5657099
6.722,203.785
6.724,156.8955105
6.726,117.3998758
6.727,89.10978226
6.729,70.16642575
6.73,58.3774299
6.732,46.59427585
6.733,36.89757849
6.734,30.08374177
6.736,25.70395675
6.737,22.39011085
6.738,19.45423746
6.74,17.22232949
6.741,15.76102108
6.742,14.93870809
6.743,14.03117051
6.744,13.40244029
6.745,13.11846157
6.746,13.15888795
6.747,13.42147897
6.748,13.60093528
6.749,14.01818575
6.751,14.5790579
6.752,15.10893987
6.753,15.44239207
6.754,15.84722079
6.755,16.0286811
6.757,15.8206142
6.758,15.29602184
6.759,14.7321507
6.76,14.3582988
6.762,13.98229496
6.763,13.85159181
6.764,14.10284244
6.765,14.73681503
6.767,15.04546845
6.768,15.94749899
6.769,17.58220358
6.77,19.95162692
6.772,22.87780723
6.773,26.10943278
6.775,31.3272626
6.776,38.81591709
6.778,48.0179706
6.779,57.42884457
6.781,72.04961721
6.783,93.36000002
6.785,122.2327904
6.787,155.5984765
6.789,184.0396252
6.791,238.8545262
6.793,289.1649914
6.795,168.4009238
6.797,217.2032641
6.8,393.260433
6.802,452.4810294
6.805,424.8093142
6.807,385.1732533
6.81,354.2342266
6.813,332.3325815
6.815,314.0697033
6.818,296.0181171
6.821,277.5453847
6.824,258.9354197
6.827,241.2850912
6.83,229.2263559
6.833,213.4020352
6.836,196.3933049
6.839,181.1253729
6.842,168.8169239
6.845,158.36593
6.848,147.2081737
6.851,136.4445298
6.854,126.8508512
6.857,118.7992764
6.859,111.5513749
6.862,103.5567677
6.865,95.65742885
6.867,88.90996489
6.87,83.79908681
6.872,78.60782584
6.874,73.40594504
6.877,68.65090944
6.879,64.63555203
6.881,61.36300568
6.883,57.99973454
6.885,54.25640813
6.887,50.30816063
6.889,46.56470301
6.891,43.34505894
6.893,40.52051419
6.895,37.30736413
6.897,34.10832471
6.898,31.39520623
6.9,29.39102982
6.902,27.50849487
6.903,25.78091809
6.905,24.47566542
6.907,23.7206879
6.908,23.45975647
6.91,23.00965548
6.912,22.89862346
6.913,23.15818172
6.915,23.74103286
6.916,24.52852434
6.918,25.2672283
6.92,26.46643806
6.921,28.08622855
6.923,29.92782294
6.924,31.76228525
6.926,33.73187629
6.928,36.30770816
6.93,39.50533329
6.931,43.22735327
6.933,47.27729271
6.935,51.90716446
6.937,58.79108893
6.939,68.41385571
6.941,80.31273093
6.943,92.79938675
6.945,111.5551543
6.947,140.3813377
6.949,182.150089
6.951,232.174806
6.953,271.2245846
6.956,350.7716253
6.958,383.7595346
6.96,186.6683039
6.962,1351.636945
6.965,1597.706136
6.967,1660.293312
6.97,1618.534981
6.972,1681.869361
6.975,1846.644793
6.978,2050.467448
6.981,2307.078808
6.983,2611.842166
6.986,2621.606531
6.989,2148.288276
6.992,1605.32635
6.995,1412.669817
6.998,1101.527543
7.001,834.2016956
7.004,660.0262386
7.007,552.8505212
7.011,494.7557466
7.014,435.4140201
7.017,388.3471491
7.02,357.8181896
7.024,341.6074765
7.027,324.4153668
7.03,313.8956791
7.034,311.3317519
7.037,315.6189774
7.041,323.9588413
7.044,330.2474365
7.048,341.7087108
7.051,355.4030768
7.055,366.2233781
7.058,370.0233409
7.062,378.0900827
7.065,378.0245157
7.069,366.71339
7.072,347.5749525
7.076,326.9422814
7.079,310.6966305
7.083,289.8460761
7.086,268.4041749
7.089,249.6972781
7.093,234.8497789
7.096,221.6900467
7.099,207.6075157
7.102,193.8895876
7.106,181.8580244
7.109,172.139948
7.112,163.6547085
7.115,154.6374191
7.118,146.2554505
7.121,139.626181
7.125,135.1146407
7.128,130.3200332
7.131,126.1777834
7.134,123.2354692
7.137,121.6957229
7.14,121.3132709
7.143,120.3861913
7.146,120.3182115
7.149,121.0372083
7.151,122.2832707
7.154,123.71086
7.157,125.3444419
7.16,127.6259618
7.163,130.5516109
7.165,134.0676217
7.168,137.9680874
7.171,142.069624
7.173,148.0845299
7.176,155.9334784
7.178,164.1844778
7.181,170.3139457
7.183,179.3077414
7.186,186.1434766
7.188,184.8892086
7.191,174.1711315
7.193,160.3581159
7.195,150.1774054
7.198,138.1957146
7.2,129.5823105
7.202,127.3174008
7.204,131.5121317
7.206,130.4114441
7.209,132.7189493
7.211,126.2060373
7.212,77.06850078
7.214,12.7753478
7.216,62.76990006
7.218,79.10477168
7.22,71.48006591
7.222,61.50871649
7.224,54.4985457
7.226,48.79774696
7.227,43.91439072
7.229,40.16670906
7.231,37.46637572
7.233,35.63439581
7.235,34.07886222
7.236,32.79298115
7.238,32.0951348
7.24,32.20307952
7.242,33.0809651
7.243,33.46287545
7.245,34.8493572
7.247,37.39654265
7.249,41.00258274
7.251,45.27056101
7.252,49.98060259
7.254,57.32472706
7.256,67.33620173
7.258,78.61726832
7.261,88.922423
7.263,103.668075
7.265,121.826016
7.267,142.5070782
7.27,164.6205801
7.272,186.6466381
7.274,213.985191
7.277,246.3845715
7.28,255.1718422
7.282,138.4623105
7.285,92.49545378
7.288,257.7690396
7.29,286.792197
7.293,246.6714135
7.296,208.7845206
7.299,184.4901324
7.302,168.2861207
7.305,154.6701239
7.307,145.9015897
7.31,142.1599496
7.313,142.3954191
7.316,140.5179409
7.319,141.9249593
7.323,146.8075451
7.326,154.5398786
7.329,163.6711031
7.332,173.179849
7.335,187.0673839
7.338,203.4452677
7.342,218.4622945
7.345,229.0702175
7.348,242.9117287
7.352,255.108263
7.355,264.530094
7.359,271.7970106
7.362,278.0690817
7.366,283.8200085
7.369,291.3658036
7.373,300.6957542
7.377,310.3475842
7.38,318.6676645
7.384,327.7995817
7.388,338.0603219
7.391,348.8266317
7.395,359.9982516
7.399,371.8751985
7.403,383.2406207
7.406,400.4718479
7.41,425.4456781
7.414,458.2011372
7.418,496.5383352
7.422,540.5394749
7.426,609.0080462
7.43,704.3067776
7.434,801.1375052
7.438,801.8906501
7.442,685.319463
7.446,210.7262112
7.45,655.1897263
7.453,907.1096358
7.457,809.2442138
7.461,546.1572403
7.465,431.0065841
7.469,361.4600829
7.473,316.1817093
7.476,286.2970554
7.48,260.4585348
7.484,236.1603809
7.487,215.5111999
7.491,199.5499567
7.494,187.9241308
7.497,175.6659031
7.501,163.9123691
7.504,153.4191615
7.507,144.6706426
7.51,137.5479624
7.513,133.500415
7.516,126.6300599
7.519,120.2980578
7.522,110.9447204
7.524,100.2046257
7.527,95.07560121
7.53,90.59722911
7.532,87.41220232
7.535,85.69613171
7.538,85.03207558
7.54,83.89476045
7.543,83.07392924
7.545,81.88215689
7.548,79.81388684
7.55,77.13551499
7.552,75.13041081
7.555,72.25041334
7.557,69.38929705
7.559,67.56502865
7.562,67.11149446
7.564,65.90762742
7.566,65.77026964
7.569,66.90735768
7.571,69.04429818
7.573,71.51035043
7.575,74.05058974
7.578,77.47943212
7.58,80.75894844
7.582,82.67132793
7.585,82.94794399
7.587,84.08340259
7.589,83.81181737
7.592,82.56800193
7.594,81.22720816
7.596,80.39931279
7.599,79.081516
7.601,78.25004781
7.603,78.13954107
7.606,78.40040209
7.608,78.3463221
7.61,78.61262504
7.612,77.86030315
7.615,75.08056024
7.617,70.33654398
7.619,64.81061227
7.621,60.65020334
7.623,55.03169526
7.625,49.20554664
7.627,44.35176662
7.629,40.83665178
7.631,37.80181826
7.633,34.89871292
7.635,32.48485048
7.637,30.76567995
7.639,29.76520236
7.641,28.66077893
7.643,27.99325123
7.645,27.98312163
7.647,28.68726059
7.649,29.95525202
7.65,30.95701004
7.652,32.87072665
7.654,35.71739422
7.656,39.25289358
7.658,42.99387275
7.66,47.30375293
7.662,53.18047222
7.665,59.82613587
7.667,65.34524178
7.669,68.5148574
7.671,72.8957186
7.673,75.86653285
7.676,77.7221411
7.678,79.59189377
7.68,82.29493619
7.683,83.89779269
7.685,87.55187664
7.688,94.04474762
7.69,103.440988
7.693,114.7741849
7.696,129.3827531
7.698,152.7094209
7.701,182.963041
7.703,192.9293875
7.706,117.5421489
7.709,58.30692605
7.711,209.643305
7.714,200.3083564
7.716,163.6663826
7.719,137.2403433
7.721,120.1190664
7.724,103.814629
7.726,90.7357118
7.729,81.2795684
7.731,74.74372619
7.733,68.82253756
7.736,63.17778335
7.738,58.08790045
7.74,53.77554148
7.742,50.31272183
7.744,47.25351462
7.747,44.02928158
7.749,41.03368612
7.751,38.67536103
7.753,37.087695
7.755,35.41163312
7.757,33.98619422
7.759,33.00092379
7.761,32.50697205
7.763,32.39645148
7.765,32.10472469
7.766,32.07812156
7.768,32.23666216
7.77,32.43982561
7.772,32.572666
7.774,32.80037654
7.776,32.95516169
7.778,32.9785253
7.78,32.88138317
7.781,32.71281989
7.783,32.52815276
7.785,32.23815182
7.787,31.87684632
7.788,31.49688611
7.79,31.15486109
7.792,30.85442583
7.794,30.50938248
7.795,30.18199787
7.797,29.96852059
7.799,29.92180257
7.8,29.76855425
7.802,29.78450565
7.803,30.02564708
7.805,30.42266724
7.807,30.82161937
7.808,31.23851923
7.81,31.66878962
7.811,31.93180327
7.813,31.96270891
7.815,31.87648165
7.816,31.8756178
7.818,31.86213717
7.82,32.01002507
7.821,32.44165087
7.823,33.16298803
7.825,33.61193034
7.826,34.6112834
7.828,36.24780098
7.83,38.4056237
7.832,40.84718486
7.834,43.18840058
7.835,46.61147652
7.837,51.07254218
7.839,56.29488911
7.841,61.87979703
7.844,68.26805994
7.846,77.50998537
7.848,90.12322876
7.85,105.0765157
7.852,117.1814169
7.854,133.371993
7.857,112.3722385
7.859,36.29496619
7.861,125.0095221
7.864,123.040822
7.866,116.0095977
7.869,99.92729294
7.871,86.0037387
7.874,77.02995619
7.876,72.27890422
7.878,67.76056141
7.881,65.04107669
7.883,64.51382982
7.886,66.08311624
7.888,69.30796331
7.891,71.56589853
7.893,76.57351541
7.896,84.75674964
7.899,95.89063229
7.901,108.580542
7.904,126.9487268
7.907,156.0784026
7.909,192.9401128
7.912,195.6835447
7.915,82.53341192
7.918,110.299316
7.921,228.9136175
7.924,221.3298484
7.927,196.3803732
7.93,180.2979371
7.933,165.3557362
7.936,154.9671084
7.939,150.2936231
7.942,150.7467873
7.945,154.9310651
7.948,156.9065701
7.951,163.6523959
7.954,174.9165378
7.958,189.3420701
7.961,204.7050347
7.964,223.8057747
7.968,250.8574303
7.971,286.2466814
7.974,327.8943613
7.978,367.1643057
7.981,416.9812729
7.985,424.263728
7.988,164.9361021
7.992,252.162113
7.995,371.1757556
7.999,392.3641221
8.003,355.9609224
8.006,317.7662146
8.01,294.1977918
8.014,284.7082698
8.017,270.9727278
8.021,266.2652831
8.025,271.1340069
8.028,284.5537121
8.032,303.7954624
8.036,322.9041643
8.04,355.9051276
8.044,403.3645001
8.048,460.2407799
8.052,515.1512765
8.055,605.9813742
8.059,736.4419228
8.063,907.6672308
8.067,1093.105371
8.071,1219.579249
8.075,1473.557606
8.079,1221.503813
8.083,495.7735555
8.087,964.8302246
8.091,818.1835158
8.095,726.7619315
8.098,596.3572142
8.102,494.5826957
8.105,432.2297383
8.109,400.6580214
8.112,360.4261206
8.115,332.6271428
8.118,317.4101337
8.121,313.3060137
8.124,316.1278818
8.127,314.6185192
8.13,317.2570774
8.132,312.7760575
8.135,290.4913488
8.137,259.6825986
8.14,235.8438562
8.142,206.3482443
8.144,182.8110061
8.146,169.8178742
8.148,166.6366281
8.15,155.9551577
8.152,151.8728935
8.154,154.8031437
8.156,160.7704838
8.158,151.6859988
8.16,108.7578266
8.161,33.39963356
8.163,106.872317
8.165,94.30182903
8.166,75.82384688
8.168,64.92279858
8.169,53.38791453
8.171,44.07868358
