dist,radius
0.002,172.6697278
0.002,332.992784
0.002,447.1722447
0.002,435.4358907
0.002,327.6210176
0.002,327.6210176
0.002,288.026084
0.002,323.1571017
0.002,323.3730713
0.002,272.1743334
0.002,272.1743334
0.002,173.2677432
0.002,103.1037615
0.002,68.08235718
0.002,49.33942212
0.002,49.33942212
0.003,39.23168396
0.003,33.64950064
0.003,30.6061927
0.003,29.2158016
0.003,29.2158016
0.003,28.93118422
0.003,29.57685571
0.003,30.93074042
0.003,32.92138704
0.003,32.92138704
0.003,35.45066609
0.003,38.41198769
0.003,41.88530621
0.003,45.86825481
0.003,45.86825481
0.003,50.83376221
0.003,57.71322999
0.004,67.56371938
0.004,82.68197507
0.004,82.68197507
0.004,107.3071404
0.005,153.3801472
0.005,265.2341433
0.005,795.0001025
0.006,795.0001025
0.006,1168.172522
0.006,438.2870114
0.007,359.2860341
0.007,480.5457962
0.007,480.5457962
0.008,21316.11481
0.008,309.7075948
0.008,127.4356373
0.009,71.50843462
0.009,71.50843462
0.009,43.47805886
0.009,25.06741624
0.01,12.57277517
0.01,16.58837179
0.01,16.58837179
0.01,28.37513784
0.01,33.3729012
0.01,28.90678968
0.01,21.13224787
0.01,21.13224787
0.01,14.37225786
0.01,10.12835818
0.01,7.669823991
0.01,6.225648912
0.01,6.225648912
0.01,5.436632998
0.01,5.082246831
0.01,5.070511764
0.01,5.089336169
0.01,5.089336169
0.01,4.004666789
0.01,1.585008065
0.01,0.310195297
0.01,0.452392338
0.01,0.452392338
0.01,0.899187533
0.01,1.206684966
0.01,2.27454058
0.01,0.548340224
0.01,0.548340224
0.01,0.503333629
0.01,0.422245137
0.01,0.3480591
0.01,0.362068776
0.01,0.362068776
0.01,0.32235556
0.01,0.182480284
0.01,0.811060514
0.01,0.150629047
0.01,0.150629047
0.01,0.190924341
0.01,0.144701086
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,0.005673717
0.01,0.005476488
0.01,0.003666472
0.01,0.001465816
0.01,0.001465816
0.01,0.004776555
0.01,0.008149108
0.01,0.018993515
0.01,0.040695751
0.01,0.040695751
0.01,0.119846348
0.01,0.049916857
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,inf
0.01,4.402165248
0.01,4.119042047
0.01,3.547825083
0.01,5.374116506
0.01,5.374116506
0.01,3.041083265
0.01,3.447326641
0.01,3.825742133
0.01,4.683713669
0.01,4.683713669
0.01,16.13033276
0.01,2.371605882
0.01,3.076494058
0.01,3.244919108
0.01,3.244919108
0.01,3.154710334
0.01,2.947703315
0.01,2.634846848
0.011,2.271354587
0.011,2.282204063
0.011,2.015812872
0.011,2.019459452
0.011,2.79029225
0.011,3.831533233
0.011,3.831533233
0.011,4.2574016
0.011,4.312209786
0.011,4.290290879
0.011,4.29484553
0.011,4.29484553
0.011,4.31887401
0.011,4.385948688
0.011,4.491736436
0.011,4.643903162
0.011,4.643903162
0.011,4.928170301
0.011,5.481581781
0.011,6.748721292
0.011,10.3110287
0.011,10.1042052
0.011,24.32339185
0.011,70.15884567
0.011,14.96930204
0.011,10.1760352
0.011,10.1760352
0.011,10.66315993
0.011,12.78367076
0.011,16.50613622
0.011,23.48434856
0.011,23.48434856
0.011,43.06242431
0.011,240.8629445
0.011,72.03744506
0.011,33.97777177
0.011,33.97777177
0.011,24.38870357
0.011,20.63489464
0.011,19.30823515
0.011,19.4347219
0.011,19.43278887
0.011,19.52556785
0.011,19.68133306
0.011,19.70654297
0.011,19.80249797
0.011,19.80249797
0.011,21.93942358
0.011,15.67837816
0.011,9.452642867
0.011,11.34463766
0.011,11.34463766
0.011,13.40644066
0.011,21.59772392
0.011,63.37004426
0.011,6.758891929
0.011,6.758891929
0.011,125.6018181
0.011,16.6842324
0.011,24.3354302
0.011,17.14704851
0.011,17.14704851
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,64.13721258
0.011,50.2799289
0.011,40.15293381
0.011,39.43499639
0.011,39.43499639
0.011,32.64960066
0.011,31.32714298
0.011,32.00532744
0.011,31.70929053
0.011,31.70929053
0.011,33.30916262
0.011,33.39433607
0.011,28.27601997
0.011,28.29823934
0.011,28.29823934
0.011,28.18818608
0.011,26.80621937
0.011,24.88518957
0.011,20.39347883
0.011,18.80459416
0.011,17.8437168
0.011,17.57755805
0.011,18.06214047
0.011,19.27694248
0.011,19.27694248
0.011,21.42210937
0.011,24.64530669
0.011,30.39768892
0.011,27.41943788
0.011,27.41943788
0.011,19.96195764
0.011,25.38490383
0.011,29.02160798
0.011,35.32737362
0.011,35.32737362
0.011,41.9348015
0.011,20.08739798
0.011,31.81769671
0.011,71.82428011
0.011,367.6597008
0.011,228.1854057
0.011,46.11237157
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,inf
0.011,8.495932492
0.011,8.287132495
0.011,8.287132495
0.011,6.259487629
0.011,310.2889232
0.011,3.568041921
0.011,7.971099983
0.011,7.971099983
0.011,12.60529615
0.011,37.58184369
0.011,6.563508662
0.011,4.902991681
0.011,4.902991681
0.011,8.028186181
0.011,9.815460153
0.011,10.25155677
0.011,9.377649206
0.011,9.377649206
0.011,7.030606629
0.011,3.035759986
0.011,6.921870104
0.011,72.67902812
0.011,72.67902812
0.011,16.89253091
0.011,6.674805328
0.011,2.351381226
0.011,3.275177534
0.011,3.275177534
0.011,3.336622765
0.011,1.249191965
0.011,0.950489995
0.011,0.834829504
0.011,0.834829504
0.011,1.839288625
0.011,1.220167499
0.011,0.573726307
0.011,0.291954223
0.011,0.291954223
0.011,0.283926397
0.011,0.511658397
0.011,0.56792305
0.011,0.730826178
0.011,0.730826178
0.011,0.857266501
0.011,0.983457412
0.011,1.199095716
0.011,1.102687367
0.011,1.102687367
0.011,1.251953226
0.011,1.98155014
0.011,4.777774092
0.011,4.799893211
0.011,4.799893211
0.011,1.235648991
0.011,1.466037968
0.011,1.850520387
0.011,2.099817039
0.011,2.099817039
0.011,2.294348841
0.011,2.688521223
0.011,4.062428018
0.011,13.48361381
0.011,13.48361381
0.011,19.71202416
0.011,10.53946546
0.011,10.64763383
0.011,12.6702408
0.011,12.6702408
0.011,15.83824912
0.011,19.95962042
0.011,24.82457118
0.011,30.14715507
0.011,30.14715507
0.011,35.34943114
0.011,39.92857459
0.011,43.43739536
0.011,45.99262741
0.011,45.99262741
0.011,48.42657178
0.011,53.05538343
0.011,64.97254167
0.011,97.90602544
0.011,97.90602544
0.011,184.6183677
0.012,400.3966318
0.012,917.1733307
0.012,2257.788567
0.013,2257.788567
0.013,8153.88544
0.014,12980.12183
0.015,4264.655512
0.015,2613.715752
0.016,2613.715752
0.017,1866.233182
0.018,1431.556931
0.019,1152.904104
0.02,964.837411
0.021,964.837411
0.022,831.8321199
0.024,735.45475
0.025,662.1842762
0.026,604.9514635
0.028,604.9514635
0.029,557.97433
0.031,517.7315605
0.032,482.6402474
0.034,452.0517658
0.036,452.0517658
0.037,425.8128824
0.039,404.0441778
0.041,386.5146984
0.043,373.2168984
0.045,373.2168984
0.047,363.4225311
0.049,356.4393867
0.051,351.4769783
0.053,347.8095195
0.056,347.8095195
0.058,344.8631999
0.06,342.1620055
0.062,339.5527822
0.065,337.053849
0.067,337.053849
0.069,334.7839872
0.072,333.0100201
0.074,331.85959
0.077,331.4676241
0.079,331.4676241
0.082,331.7567478
0.084,332.5728299
0.087,333.7863553
0.089,335.2752704
0.092,335.2752704
0.095,337.146644
0.097,339.7239591
0.1,343.3253853
0.102,348.4192543
0.105,348.4192543
0.107,355.3500549
0.11,364.5440264
0.113,376.3741304
0.115,391.3229853
0.118,391.3229853
0.121,410.0251814
0.123,433.3819282
0.126,462.7335379
0.129,500.0901393
0.131,500.0901393
0.134,548.6473279
0.137,613.5556072
0.14,703.3679053
0.143,833.1397446
0.146,833.1397446
0.149,1032.432097
0.152,1366.427804
0.155,2023.150639
0.158,3831.288923
0.162,3831.288923
0.165,29016.47777
0.168,5457.203588
0.171,2553.464074
0.175,1696.23677
0.178,1696.23677
0.182,1288.475622
0.185,1054.244659
0.188,905.5397953
0.192,806.726611
0.195,806.726611
0.198,739.6774817
0.202,694.8561177
0.205,666.0847649
0.208,649.6299029
0.212,649.6299029
0.215,642.6893452
0.219,643.1608713
0.222,649.7210318
0.226,661.3916599
0.229,661.3916599
0.233,678.2952735
0.236,701.3344731
0.24,732.2204739
0.243,773.6490145
0.247,773.6490145
0.25,828.4586013
0.253,899.1922157
0.257,988.863826
0.26,1098.927387
0.264,1098.927387
0.268,1231.755508
0.271,1388.383184
0.275,1572.027934
0.278,1788.019931
0.282,1788.019931
0.286,2046.300392
0.289,2362.983474
0.293,2764.184929
0.297,3286.333579
0.301,3286.333579
0.304,3977.53567
0.308,4874.999965
0.312,5980.021659
0.316,7464.581458
0.32,7464.581458
0.323,8665.100031
0.327,10239.63381
0.331,10132.23391
0.335,8108.940308
0.339,7220.238528
0.343,6320.460523
0.347,5446.920288
0.351,4657.739191
0.355,3960.839412
0.359,3960.839412
0.363,3363.096498
0.367,2861.370138
0.371,2447.682776
0.375,2113.084751
0.379,2113.084751
0.383,1842.894328
0.387,1625.397347
0.391,1448.077241
0.395,1347.531436
0.398,1347.531436
0.402,1214.184522
0.406,1134.189572
0.409,1032.88257
0.413,924.9073653
0.416,903.2466311
0.42,835.6472374
0.423,778.1650958
0.427,729.8968469
0.43,690.2346679
0.433,690.2346679
0.436,658.2731227
0.44,633.2147513
0.443,614.0843939
0.446,599.9097766
0.45,599.9097766
0.453,590.0662895
0.456,584.1280499
0.46,582.011231
0.463,589.6488775
0.466,589.6488775
0.469,594.9655779
0.473,608.6915188
0.476,621.9186114
0.479,638.5880775
0.482,638.5032064
0.486,664.5123256
0.489,694.7974189
0.492,728.6298683
0.496,764.7695365
0.499,764.7695365
0.503,801.890069
0.506,838.427343
0.51,873.2776596
0.513,905.8221641
0.517,905.8221641
0.52,935.5444245
0.524,961.8730802
0.528,984.2449154
0.531,1001.763154
0.535,1001.763154
0.539,1014.022867
0.542,1021.120117
0.546,1023.789038
0.55,1023.470156
0.553,1023.470156
0.557,1021.521151
0.561,1019.751751
0.565,1019.361045
0.568,1021.564769
0.572,1021.564769
0.576,1027.023626
0.58,1036.360316
0.584,1049.556469
0.587,1066.270215
0.591,1066.270215
0.595,1086.292532
0.599,1109.86341
0.603,1137.277653
0.607,1169.649854
0.611,1169.649854
0.615,1207.785244
0.619,1252.712522
0.623,1305.577231
0.627,1367.845278
0.631,1367.845278
0.635,1442.53787
0.639,1534.556959
0.643,1651.786823
0.647,1807.460075
0.651,1807.460075
0.655,2022.872435
0.659,2334.938249
0.663,2820.308096
0.667,3661.314917
0.67,3661.314917
0.674,5437.461401
0.678,11444.0416
0.681,63619.51462
0.685,8057.68671
0.689,8057.68671
0.692,4231.659275
0.696,2854.338693
0.699,2150.839826
0.703,1728.173945
0.706,1728.173945
0.71,1447.53501
0.713,1248.811176
0.716,1101.340436
0.72,988.6109619
0.723,988.6109619
0.726,900.6855668
0.73,831.3746435
0.733,776.709211
0.736,734.1238568
0.74,734.1238568
0.743,701.5155184
0.746,677.4221732
0.75,660.3643869
0.753,649.3145121
0.756,649.3145121
0.76,643.0846429
0.763,640.5001507
0.767,641.0486178
0.77,644.4542256
0.774,644.4542256
0.777,651.1736313
0.781,662.1003074
0.784,678.300011
0.787,701.0969837
0.791,701.0969837
0.794,731.4105655
0.798,769.8308901
0.801,816.7622009
0.805,871.6502218
0.809,871.6502218
0.812,934.1560174
0.816,1003.289672
0.82,1078.665822
0.823,1159.575591
0.827,1159.575591
0.831,1246.475585
0.835,1340.875593
0.838,1443.558709
0.842,1553.325835
0.846,1553.325835
0.85,1666.037907
0.854,1772.333337
0.858,1860.260001
0.862,1914.495574
0.866,1914.495574
0.87,1928.137816
0.873,1903.29238
0.877,1847.63159
0.881,1772.853454
0.885,1772.853454
0.889,1688.36934
0.892,1601.162256
0.896,1514.836655
0.9,1431.095305
0.904,1431.095305
0.907,1350.635979
0.911,1273.475679
0.915,1199.595304
0.918,1129.511137
0.922,1129.511137
0.925,1063.456315
0.929,1001.825214
0.932,944.8796547
0.935,893.0870848
0.939,893.0870848
0.942,846.0994329
0.945,803.4251443
0.948,764.6074723
0.952,729.3700522
0.955,729.3700522
0.958,697.4193073
0.961,668.720927
0.964,643.2644942
0.968,621.2389614
0.971,621.2389614
0.974,602.6591542
0.977,587.6339205
0.98,576.2247075
0.984,568.6115556
0.987,568.6115556
0.99,564.8378815
0.993,565.0538312
0.996,569.2932472
0.999,577.6715152
1.002,577.6715152
1.006,590.3668833
1.009,607.7149042
1.012,630.268263
1.015,658.9119263
1.018,658.9119263
1.022,694.8224209
1.025,739.5860863
1.028,795.4135328
1.032,865.276302
1.035,865.276302
1.039,953.6713166
1.042,1067.245627
1.046,1216.849306
1.049,1420.381491
1.053,1420.381491
1.057,1711.514561
1.06,2158.427914
1.064,2931.927651
1.068,4590.77112
1.071,4590.77112
1.075,10735.20616
1.079,30079.19157
1.083,6194.338785
1.086,3438.675391
1.09,3438.675391
1.093,2377.770182
1.097,1821.31067
1.1,1481.075862
1.104,1253.926808
1.107,1253.926808
1.111,1091.691369
1.114,969.7862799
1.117,873.9501615
1.121,795.6454785
1.124,795.6454785
1.127,730.0123809
1.13,674.2729724
1.133,626.9515168
1.136,587.2706738
1.14,587.2706738
1.143,554.5088213
1.146,528.1450616
1.149,507.2846531
1.152,490.976965
1.155,490.976965
1.158,478.3051546
1.161,468.333472
1.164,460.4345255
1.167,454.0848324
1.17,454.0848324
1.173,449.1773526
1.176,445.7947483
1.179,444.1221313
1.182,444.3920823
1.185,444.3920823
1.188,446.7458013
1.191,451.1290766
1.194,457.3862554
1.197,465.0683203
1.2,465.0683203
1.202,473.7097285
1.205,482.6536731
1.208,491.3576089
1.211,499.3671822
1.214,499.3671822
1.217,506.3178699
1.22,511.9272563
1.223,516.1426015
1.227,519.045745
1.23,519.045745
1.233,520.8950347
1.236,522.0551423
1.239,522.8215139
1.242,523.5604364
1.245,523.5604364
1.248,524.1587398
1.252,524.3941201
1.255,523.9128268
1.258,522.5223314
1.261,522.5223314
1.264,520.3015218
1.267,517.7563833
1.271,515.6686683
1.274,515.2412009
1.277,515.2412009
1.28,517.4670707
1.284,523.5396602
1.287,534.3684109
1.29,551.0151331
1.293,551.0151331
1.297,574.4618683
1.3,605.8758904
1.303,647.1943675
1.307,701.3773413
1.31,701.3773413
1.313,774.3718832
1.317,877.5744418
1.32,1033.561723
1.323,1293.100493
1.326,1293.100493
1.329,1795.061675
1.332,3102.775193
1.335,13563.7153
1.339,5540.236658
1.342,5540.236658
1.345,2301.352062
1.347,1466.060129
1.35,1088.040651
1.353,876.0378822
1.356,876.0378822
1.359,742.743399
1.362,653.6370828
1.365,592.0382666
1.368,549.5121811
1.371,549.5121811
1.373,520.8977938
1.376,503.3430855
1.379,494.9396543
1.382,494.5792914
1.385,494.5792914
1.388,501.6528443
1.391,515.8340993
1.394,537.3637849
1.397,566.7035069
1.4,566.7035069
1.403,605.0922642
1.407,654.252173
1.41,717.009409
1.413,797.0302936
1.416,797.0302936
1.42,899.8222991
1.423,1031.974613
1.426,1203.327778
1.43,1424.774133
1.433,1424.774133
1.437,1711.683981
1.44,2078.050619
1.444,2535.256973
1.448,3071.533272
1.451,3071.533272
1.455,3631.869052
1.459,4092.309217
1.462,4293.34376
1.466,4143.79001
1.47,4143.79001
1.474,3710.526967
1.477,3156.457046
1.481,2616.090243
1.484,2156.249912
1.488,2156.249912
1.491,1789.897303
1.495,1509.398107
1.498,1296.510033
1.502,1136.519574
1.505,1136.519574
1.508,1015.791239
1.512,925.3420772
1.515,857.7459093
1.518,808.5237687
1.522,808.5237687
1.525,774.2307146
1.528,753.058537
1.531,744.0155818
1.535,747.5099658
1.538,747.5099658
1.541,764.7173749
1.544,798.3285211
1.548,852.8860501
1.551,936.3641974
1.554,936.3641974
1.558,1062.684078
1.561,1257.055121
1.565,1575.151426
1.568,2156.812174
1.571,2156.812174
1.575,3505.910658
1.579,9653.598997
1.582,12694.70222
1.586,3863.007926
1.589,3863.007926
1.593,2303.074762
1.596,1663.550024
1.6,1321.142601
1.603,1113.782394
1.607,1113.782394
1.61,978.7123217
1.614,887.9788857
1.617,826.1924337
1.621,785.0901494
1.624,785.0901494
1.627,759.4215116
1.631,746.1398778
1.634,743.6300306
1.638,751.3733207
1.641,751.3733207
1.645,769.9703058
1.648,801.0649504
1.652,847.7960738
1.655,915.3709722
1.659,915.3709722
1.662,1012.3449
1.666,1152.561965
1.67,1362.870528
1.673,1697.698235
1.677,1697.698235
1.681,2295.696853
1.684,3618.950016
1.688,8865.576039
1.692,18862.25095
1.696,18862.25095
1.699,4536.513817
1.703,2575.403774
1.706,1795.408506
1.71,1375.984249
1.713,1375.984249
1.717,1113.291299
1.72,933.4476569
1.724,802.9070927
1.727,704.8432613
1.73,704.8432613
1.734,629.0860897
1.737,569.5472129
1.74,521.9499851
