dist,radius
95.3380873,81.9014664
95.8980344,84.9904938
96.4613623,89.889389
97.0252462,96.3100586
97.5874109,93.0235062
98.1546314,90.2044601
98.7257446,88.8017654
99.2967798,87.1206589
99.8701174,84.4806366
100.443455,83.113121
101.0189255,85.9226379
101.6000485,88.3486481
102.1833958,92.2838669
102.7655191,96.385376
103.3494226,91.5701141
103.9372188,88.1935654
104.5271037,84.6665192
105.121017,80.2809372
105.7154863,83.4101334
106.3086977,88.4427643
106.9070597,90.3086472
107.5087583,91.7092361
108.1121252,89.2280426
108.714207,87.7057877
109.318686,84.6822433
109.9265017,82.7870789
110.5363452,82.5216751
111.1497218,81.9647827
111.7636546,83.3902588
112.3757156,86.2455215
112.9918728,89.0997772
113.6096983,92.9942551
114.2273034,94.0570602
114.8473532,95.3112411
115.4685152,94.1121979
116.0927731,92.9908524
116.7239449,90.491188
117.3578973,87.3974686
117.9899168,88.1508942
118.6238692,90.6440735
119.2611581,97.4185944
119.8992761,104.9636612
120.5415699,114.2885818
121.1844198,126.9005661
121.8258641,143.567276
122.4720506,164.8554535
123.1210175,165.9875031
123.7722089,166.2711334
124.4219693,164.0314331
125.0742729,165.9950409
125.7304692,151.8635559
126.3885457,141.2769775
127.050859,128.5015106
127.7137285,118.0755844
128.3756858,121.1374588
129.0446723,125.6296997
129.7186637,155.1246948
130.3928179,204.4472504
131.0695898,332.9569397
131.7463617,977.5187988
132.4232879,5893.96875
133.1039525,1689.499146
133.7857293,2365.298584
134.4654275,5913.246582
135.1472044,11826.49316
135.8289812,inf
136.5086794,11845.79102
137.1910123,3955.036377
137.8739013,2380.758057
138.5558171,1722.734131
139.2442671,1223.510986
139.9377219,1026.144165
140.6334012,649.1275635
141.3275139,474.3624878
142.0237493,387.2687683
142.7216529,336.5383606
143.419092,366.8153992
144.1192201,402.3136902
144.8193482,445.4187317
145.5173418,500.4551392
146.218582,596.7252808
146.9203784,785.6864014
147.6211439,839.3918457
148.3246085,900.7709961
149.0286293,1159.148682
149.7343844,1841.606812
150.4461906,1850.249634
151.159665,1853.134888
151.8715186,2165.359619
152.5861052,2618.692139
153.3034723,3298.789307
154.0214244,3319.198731
154.7437963,6648.623535
155.4667244,inf
156.1880029,inf
156.9159358,inf
157.6488737,4583.705566
158.384036,2295.321289
159.1175113,1967.418213
159.8532297,1539.481079
160.5911724,1393.898315
161.329083,1270.991455
162.0703624,872.4961548
162.8110856,697.9968872
163.5495506,696.9491577
164.2897177,695.9023438
165.0293287,604.2227173
165.7661304,534.5047607
166.5051853,479.2111511
167.2442403,449.6446533
167.9821508,423.0284424
168.7228741,388.35849
169.4641534,387.7760315
170.2026184,387.7760315
170.9433416,386.6123962
171.6829527,375.032959
172.4192,355.2648926
173.1571428,346.3832397
173.8950855,322.21698
174.6307785,301.2028198
175.3687212,288.65271
176.106664,277.1065979
176.8446067,276.6891174
177.5797453,282.3358154
178.3171319,287.7832642
179.0539624,287.348999
179.7879922,299.8424072
180.5242666,306.5056152
181.260541,336.4085693
181.9945707,372.7770691
182.7308451,394.0786438
183.4671195,417.9621887
184.2011493,405.0566711
184.9368676,405.0566711
185.672586,352.5927429
186.4055069,319.3097839
187.1401131,274.1907959
187.8741632,240.1539307
188.6054209,224.0660248
189.3383587,206.4633331
190.0701844,199.7821808
190.7986701,193.7788696
191.5288275,188.6831665
192.2595409,183.5836334
192.9880265,189.8336945
193.7209644,196.444519
194.4561267,212.1961975
195.1924011,229.8791962
195.9264308,233.7754669
196.6627052,233.7754669
197.3989796,218.9325714
198.1330093,208.9810944
198.8692838,194.2641144
199.6055582,181.4835815
200.3395879,176.8301697
201.0758623,174.5917969
201.8121367,174.5917969
202.5461665,177.0973969
203.282997,172.6699371
204.0198275,171.5694275
204.7566292,168.4446564
205.4979086,164.9751587
206.2403001,168.9504852
206.9804283,173.1221008
207.7228198,178.0371552
208.4663235,185.6190491
209.2086692,178.8370514
209.9538412,174.6817627
210.6995694,170.4725647
211.443024,167.4559631
212.1909765,164.5809784
212.9411534,161.3599396
213.6924425,163.193573
214.4414412,165.0693512
215.1927303,169.2035217
215.9445755,173.5371704
216.6946829,184.6613464
217.4470842,197.3093719
218.1994855,197.3093719
218.9495929,197.3093719
219.7019942,184.6613464
220.4543954,175.6534729
221.2045029,178.0849915
221.9574603,180.3110504
222.7104177,186.0287018
223.4632971,192.0505676
224.2207033,195.183197
224.9792216,200.8248596
225.7359819,200.8248596
226.4950564,202.00354
227.2563553,208.6050873
228.0169963,215.277832
228.7810756,222.026886
229.5457111,232.7726593
230.3085698,237.8442078
231.0759858,247.4256287
231.8461822,256.5523071
232.6174909,265.5541687
233.386448,270.2962036
234.1577567,276.0048828
234.9301775,281.926239
235.7013522,287.658783
236.4754414,305.3565674
237.2500866,331.9093018
238.0223702,340.7480469
238.7986837,349.9916992
239.5766656,359.1557312
240.3533843,368.2321472
241.1330344,368.2321472
241.9126845,361.7239075
242.6921753,355.0130615
243.4757181,356.021637
244.2603731,356.5263672
245.0431903,364.817688
245.8284014,384.7846069
246.615837,406.8058167
247.4030894,418.6880798
248.1938615,430.6089783
248.9851896,408.5265198
249.7741053,390.2386169
250.5671018,373.6551208
251.3617665,358.0484619
252.1575436,403.3676147
252.9514489,460.9915771
253.747782,426.3783875
254.5457833,406.7549133
255.343015,389.0037231
256.1443531,380.4845581
256.9462471,364.0786438
257.7462508,359.1318359
258.5520376,370.6681519
259.361717,389.5086365
260.1705911,390.0427856
260.982495,390.0427856
261.7943988,421.0209656
262.6054906,457.0263367
263.420731,471.0040588
264.2370838,471.645874
265.0515019,459.5237427
265.8689667,450.47995
266.6892121,465.7970276
267.5097287,480.6785889
268.3344228,509.6403503
269.1596729,541.4929199
269.9824071,511.703064
270.8093256,485.2270813
271.6379125,547.3469238
272.4676115,604.7789307
273.2953353,627.2174683
274.1261465,679.086853
274.9591821,740.5966797
275.7924499,811.1521606
276.6299344,850.9072876
277.4679749,894.6387329
278.3040148,1001.968811
279.1459479,1137.662598
279.9917738,1218.29834
280.8366841,1307.033325
281.6847344,1221.498169
282.5333408,1227.910156
283.3815775,1324.230957
284.2351888,1429.813477
285.0899122,1548.9646
285.9420297,1858.757324
286.7967531,2067.974365
287.6520326,2329.497559
288.505259,3110.034668
289.3616508,4665.051758
290.2180426,4665.051758
291.0718234,6260.525391
291.9309957,6301.111816
292.7929485,9476.074219
293.6560133,18976.57813
294.5170014,inf
295.3811784,6366.323242
296.24758,3199.527588
297.1135576,2749.479248
297.9832957,2408.871826
298.8535898,1927.097412
299.7212307,1760.873535
300.5937492,1772.11438
301.4690482,1778.876099
302.343342,1507.112671
303.2208655,1401.23584
304.0989451,1319.441406
304.9782284,1247.919434
305.8640934,1252.624268
306.7516267,1337.807251
307.6370085,1254.194336
308.5250978,1119.03186
309.4148555,1263.636231
310.3035636,1447.761719
311.1961018,1691.160767
312.0891961,2029.392822
312.9795676,2266.126953
313.8748862,2562.076172
314.7724292,2568.43042
315.6710845,2568.43042
316.567,2935.349121
317.4656553,4140.060547
318.3676471,5219.839356
319.2707697,6985.445313
320.1783226,10491.0127
321.0864315,21007.72656
321.9923262,21110.70898
322.9032156,10606.96777
323.8163293,21265.64844
324.727768,21291.52734
325.6425501,21291.52734
326.5573322,inf
327.4709886,21447.12891
328.3891073,7166.375488
329.3083383,5381.285156
330.225321,5381.285156
331.145108,4325.875488
332.0671194,3622.311523
332.9885373,3631.03418
333.9138852,3631.03418
334.8392331,3631.03418
335.7617598,3631.03418
336.6871077,4357.240723
337.6124555,5446.55127
338.5378034,5440.007813
339.4597758,4352.006348
340.3845677,3617.954102
341.3082474,3613.599121
342.2285565,3604.896484
343.1505679,3600.549316
344.0720232,4310.23584
344.9895603,5348.799316
345.9065668,10619.89355
346.8202368,inf
347.7289034,7036.90332
348.6397929,4216.987793
349.5501262,2997.432129
350.4554665,2606.716797
351.360795,2600.316406
352.2650113,2968.135254
353.1659163,3458.563721
354.0690202,5162.320801
354.9698999,3424.573975
355.8658154,2558.902588
356.7628023,2555.730713
357.6592332,2266.126953
358.5518222,2530.42627
359.4438042,2866.729736
360.3318935,3327.7854
361.2177584,3988.330078
362.1003682,4979.151856
362.985121,4954.145996
363.8676493,9858.410156
364.7452694,inf
365.6239052,inf
366.5019847,inf
367.3768328,19468.5
368.2515759,6448.310059
369.1235384,2756.516113
369.9917338,1605.914551
370.8620279,1374.739624
371.731766,1196.752075
372.5966348,1122.026978
373.4624802,1119.146118
374.3272134,1055.612305
375.1887558,998.767334
376.0523768,820.8237915
376.9137734,696.5145874
377.7708807,585.4056396
378.6289407,505.6406555
379.4864446,455.1270142
380.3402254,411.4463806
381.1932805,390.3508911
382.0424429,372.459259
382.889381,379.7196045
383.7331825,378.7223816
384.5784523,367.0984192
385.4192733,356.4330444
386.2536499,334.0270691
387.0877977,315.7113647
387.9213893,299.258606
388.7518852,283.259491
389.5826964,264.3141479
390.410727,251.8045502
391.2345701,237.6867981
392.0603764,227.9970093
392.8856266,220.6564941
393.7055887,216.3928375
394.5252779,215.8059845
395.3438549,218.2759094
396.159382,217.9792175
396.9768468,220.2097168
397.7931995,216.4988861
398.6054001,213.1751556
399.4189723,215.6130981
400.2319883,217.8161163
401.0414168,215.4356384
401.8488719,215.8717346
402.6518781,211.5952148
403.4521038,208.5922852
404.2493355,219.5618134
405.0484491,230.1740112
405.8442262,231.5558014
406.6342506,233.6438141
407.4244666,229.9337006
408.2141266,226.3297729
409.0008245,207.2880707
409.7877039,193.3944702
410.5723589,185.6953735
411.3529586,179.0374603
412.1353892,184.904892
412.9167076,187.2638245
413.6912087,189.7533569
414.4636295,196.0125275
415.233826,198.591629
416.0016743,201.2395172
416.7718707,188.3012695
417.5365061,174.5263672
418.2932664,165.3751221
419.0495605,159.6880646
419.8052983,163.2765656
420.5587321,167.4835358
421.3111334,166.0013733
422.060198,163.363205
422.8075945,166.9583435
423.5521579,170.7268829
424.298442,183.482193
425.0436141,201.2283936
425.7854055,203.8396454
426.5289092,206.5280304
427.2718568,206.5280304
428.0125394,209.6105499
428.755487,209.296875
429.4978785,209.296875
430.2380067,194.4706726
430.9798421,181.8427277
431.7216775,174.761322
432.4606969,168.1920319
433.2014202,165.69104
433.9410312,161.5944519
434.6778329,165.1931
435.4163317,165.9268341
436.1520501,173.0130005
436.8827534,184.1429749
437.6145791,179.0246735
438.3458487,176.6996765
439.0748887,171.7027893
439.8050461,169.2983246
440.5346474,169.0403748
441.2636926,171.4413452
441.9910695,169.2983246
442.7206707,167.7183838
443.4513842,158.6894531
444.1815331,148.565506
444.9144709,143.8739777
445.6474088,140.907486
446.3781121,145.404541
447.11105,150.4260712
447.8445439,159.1717834
448.5758016,169.2535706
449.3098516,169.2535706
450.0439017,169.2535706
450.7757137,167.1894989
451.5097637,167.1894989
452.2438138,169.5101471
452.9761803,174.064743
453.7113426,175.1196899
454.4487292,176.4428253
455.1866398,172.6037903
455.9279192,166.189743
456.6686424,158.6356659
457.4071074,152.9455566
458.1467184,152.4859314
458.8852173,153.9481201
459.62316,152.4859314
460.3594074,152.4859314
461.0979063,158.3975372
461.8380734,164.7281036
462.5776471,173.1221008
463.3200386,179.7806549
464.0624302,189.4985046
464.8025583,203.2302856
465.5449499,200.3270111
466.2873414,200.3270111
467.0274695,200.627243
467.7704172,200.627243
468.5133648,201.2283936
469.2551563,205.061203
470.0008844,224.9258728
470.7471686,248.6023102
471.4911775,248.6023102
472.2374617,245.0448151
472.9848581,229.5767517
473.7305303,215.9838104
474.4790389,213.0764008
475.2281036,213.0764008
475.9748845,210.8791504
476.7256176,208.7476044
477.4780189,206.3742828
478.2315324,203.7680511
478.983303,204.0686646
479.7379287,208.2060089
480.4947788,206.7845612
481.2520935,204.5100555
482.0128363,210.3532257
482.7735791,219.7720184
483.5320025,234.0675964
484.2933014,254.6174622
485.0551564,273.8774109
485.8152431,290.4110107
486.5782103,296.6511841
487.3417335,310.8147888
488.1051466,333.4647522
488.8731187,358.3192444
489.642203,367.5896606
490.4094969,386.9990845
491.1796933,370.2504578
491.9521141,364.0418091
492.7249521,348.4922791
493.5012656,333.8181152
494.2781352,341.2363281
495.0526363,358.643219
495.8311742,368.7577209
496.6113805,388.3002625
497.3926989,388.8532104
498.1721897,388.8532104
498.9540642,411.6514587
499.7381631,436.9898071
500.5220892,450.7477112
501.3095247,464.6604919
502.0975163,478.7411194
502.8831054,496.493103
503.6733215,483.4827271
504.4652057,470.5818787
505.2557846,471.2420349
506.0493372,471.9027405
506.8434459,462.2801208
507.6384599,465.5094604
508.4386856,442.1847839
509.2405797,420.0907593
510.0405834,400.1524658
510.8435896,383.6574707
511.6488203,377.5318298
512.4543681,370.1591492
513.2634914,362.6101074
514.0731709,363.1083374
514.8809362,381.700531
515.6933961,412.4384155
516.5086366,423.9036865
517.3249893,435.3654785
518.1394074,425.0594482
518.9568723,416.9520264
519.7765615,391.1637268
520.5965236,375.1693115
521.4201056,367.6829834
522.2442436,368.1793823
523.0664234,370.6662292
523.893898,365.3872681
524.7241531,359.3702698
525.5535402,352.6538391
526.3860197,360.3317871
527.2190553,369.8057251
528.0517688,380.1925964
528.8898092,389.4893799
529.7289619,390.0057678
530.5661105,398.6725769
531.4058193,392.0747681
532.2477524,394.149292
533.0893364,386.7802734
533.9346061,379.2208862
534.780432,387.7987366
535.6242335,389.8398438
536.4728399,400.9290771
537.3242268,420.2489319
538.1767258,420.7973938
539.0271802,430.583374
539.8802353,476.6044922
540.7349587,533.1488037
541.5887395,584.6470337
542.4462434,645.1277466
543.3037473,719.5656128
544.1586369,815.5332642
545.017253,649.3182373
545.8775373,523.0618896
546.7351989,482.2024841
547.5949273,458.0871887
548.4540996,454.5361023
549.307326,451.5874634
550.1603811,449.2354431
551.0112119,459.8645935
551.8588943,437.3936462
552.7086129,414.239563
553.5549948,420.5376892
554.3954699,428.8482056
555.2368471,428.2815247
556.0776681,427.7151794
556.9153712,416.1110229
557.7539679,405.0375671
558.5908961,386.3982239
559.4267122,378.177002
560.2599801,370.2983398
561.0957963,356.4330444
561.9327245,343.1798096
562.7676556,337.1519775
563.6056961,356.9069824
564.4431806,387.9423523
565.2781117,386.9125366
566.1144839,385.8842163
566.9497438,347.5892029
567.781903,316.1327515
568.6160508,316.1327515
569.4501985,315.7113647
570.2812487,304.4182434
571.1142843,294.2709656
571.9473199,293.8781738
572.7772613,293.8781738
573.6097408,288.6744995
574.4416643,283.6388245
575.2704969,278.7633057
576.1013081,274.4076233
576.9321192,274.4076233
577.7603974,274.4076233
578.5912085,270.1859741
579.4220197,270.1859741
580.2528308,274.4076233
581.081109,278.7633057
581.9119202,275.1428833
582.7438436,271.9974976
583.5748939,276.6161499
584.4090416,281.3817139
585.2437456,290.6073608
586.0759048,301.2596436
586.9117209,313.0762939
587.7492054,319.0902405
588.5846909,308.0870972
589.4227314,297.8175354
590.2607718,298.2129211
591.0968117,298.6085205
591.9359644,314.3247986
592.775117,326.1866455
593.6122657,338.4956055
594.4519744,353.6360779
595.2939076,362.6173401
596.1354915,378.7223816
596.9807613,378.7223816
597.826031,370.9933167
598.6687237,371.9702148
599.5151056,373.4380798
600.3631559,398.3146057
601.2117623,416.9657288
602.0583358,382.2185974
602.9074982,347.5217896
603.758329,336.1991577
604.608229,331.0577393
605.4618402,331.4892578
606.3160076,331.4892578
607.1675709,338.8359985
608.0234065,352.9944763
608.8809104,367.7895508
609.7369088,383.2974548
610.5960811,383.7937622
611.4558094,385.7823486
612.3151343,373.0487366
613.1798675,366.8165283
614.0457129,381.9794006
614.909473,397.8952026
615.7758745,408.4503174
616.6445005,410.5449524
617.5126958,411.5942383
618.3846584,403.5335388
619.2571769,403.5335388
620.1270354,396.8112793
621.0012223,398.3272705
621.8770775,399.3395386
622.7540449,391.8492737
623.628893,391.8492737
624.5064166,386.1159668
625.3861644,387.5818176
626.2648933,396.3316956
627.1474216,413.3660889
628.0305062,440.9237976
628.9108984,474.8012085
629.7962072,488.8289795
630.6837405,502.3062134
631.5696766,515.1859131
632.4583221,543.0337524
633.3469676,543.0337524
634.2329037,543.0337524
635.1215492,542.354248
636.0096385,541.675354
636.8944658,540.3186035
637.7808869,534.9086914
638.6628592,489.8115845
639.5377074,463.5357056
640.4124504,474.2378845
641.2866373,497.9237061
642.1576046,470.6246948
643.028455,445.8742371
643.8965249,477.4742432
644.7629264,515.5258789
645.626132,559.5730591
646.4908652,589.9671021
647.3522618,693.8140259
648.2077058,847.0900269
649.0635414,979.5668335
649.9188209,1160.212402
650.7703842,1841.865356
651.621215,4562.625977
652.4681531,18154.76172
653.3102914,18130.86719
654.154449,6035.661621
654.9980504,3597.564697
655.8363079,2552.721924
656.6743484,1977.552856
657.5107205,1615.847168
658.3439884,1363.619263
659.1786924,1256.114746
660.0100596,1161.420776
660.8350115,1084.446045
661.6608178,1019.280701
662.486068,1017.907654
663.3082478,1075.700317
664.1307174,952.3031616
664.9515189,853.5923462
665.770652,631.432312
666.5867334,500.7505798
667.4047543,445.6065674
668.2205508,400.9723511
669.0316426,373.2183228
669.8441025,356.8476562
670.6560064,356.3589783
671.4648805,354.4076843
672.2740038,345.5946655
673.0814589,330.8575134
673.8853434,323.9228516
674.6911301,323.4759521
675.4963608,309.9808655
676.2974733,297.4697571
677.0993674,281.3014526
677.9001492,262.7875977
678.6979353,266.7245483
679.4976049,270.4161987
680.2961625,265.2426758
681.0911765,256.4642639
681.8880657,248.2262268
682.6843988,244.1239471
683.4777497,254.321106
684.2713023,270.4225464
685.0631865,289.2753906
685.8539586,305.5342407
686.6417654,299.3476868
687.4314254,292.9771118
688.2199731,267.0151367
689.0044535,242.0251465
689.7907768,234.4685059
690.576544,230.6935425
691.3593611,229.3883972
692.1423479,231.8210602
692.9236663,221.2546234
693.701494,214.802063
694.481144,217.5168762
695.2602381,222.8641968
696.0352937,228.5328369
696.8110511,235.2270203
697.5862524,231.3307343
698.358536,227.5509644
699.1326251,207.6495972
699.9044899,191.0501709
700.6723382,195.4468689
701.4414225,200.3686676
702.2099507,195.1643066
702.9761358,192.3835144
703.7441079,184.9899445
704.5115238,176.029129
705.2783836,170.0281372
706.0429055,166.2497406
706.8097653,172.2320099
707.5771813,178.6418304
708.342812,176.5401459
709.1107841,174.4873505
709.8787563,159.6373749
710.644387,149.0040436
711.4134713,150.7117615
712.1831116,150.9296417
712.95096,152.2341003
713.7206003,153.7875061
714.4902406,152.0142212
715.2569802,150.2765045
716.0255083,148.5733948
716.7934804,147.116806
717.5591112,153.1215515
718.3270833,161.821579
719.0961676,158.6439667
719.8634615,157.2183685
720.6336579,153.7875061
721.4032982,149.219574
722.1705921,149.219574
722.9402324,149.0040436
723.7093167,150.4940796
724.478401,150.4940796
725.2451405,153.5653839
726.0142248,158.4148254
726.7833091,155.1485291
727.5500486,153.5653839
728.3191329,148.78862
729.0876611,144.4966431
729.8538462,150.0591278
730.6218183,154.4761353
731.3892342,152.6783295
732.1537561,151.1361237
732.9206159,148.1433411
733.6874757,145.2667694
734.4519976,149.6247711
735.2188574,154.2523346
735.9857172,150.917038
736.7496847,147.9285889
737.5159885,140.7463226
738.2817362,134.2112579
739.0445949,135.431366
739.8097865,136.6738434
740.5749781,135.431366
741.3378369,134.2112579
742.1030285,129.543045
742.8682201,126.2495804
743.6334117,125.0067215
744.395716,123.965004
745.1603514,124.6433487
745.9238747,126.4049606
746.6839614,126.2206268
747.4458164,127.1229172
748.2071153,126.0363998
748.9660931,124.6034393
749.7262798,124.2391129
750.4853543,124.0571136
751.2415601,123.8753052
751.9995224,123.6935883
752.7569285,124.0191269
753.509808,125.619133
754.2633215,127.4653549
755.0157228,130.7481842
755.7652757,128.4133911
756.5171209,127.0888062
757.2684101,125.7875748
758.0168543,125.7875748
758.7675873,124.5091019
759.5177642,123.2528229
760.2650996,126.8982086
761.012496,132.0385742
761.7576681,132.8866882
762.5017279,135.6446991
763.2440737,139.6737366
763.9886896,144.8108215
764.7355299,148.9304962
765.4828654,152.5508728
766.2335984,156.0981903
766.9848875,159.5670624
767.7338862,160.5133362
768.4873997,161.4623871
769.2431375,163.7575378
769.9976802,165.6184082
770.7545303,169.4700012
771.5113804,173.5050049
772.2659231,169.4700012
773.0227732,165.6184082
773.7796233,163.7575378
774.534166,161.9380188
775.2910161,165.8618469
776.0484222,169.9684296
776.8040737,176.1118774
777.562036,180.725174
778.3205543,176.6291046
779.0773146,173.4853821
779.8386134,178.4453125
780.6015806,181.1484222
781.3656599,181.1484222
782.1274097,181.1484222
782.8914891,181.4122009
783.6561245,183.9191437
784.4189833,181.9403534
785.1847309,177.8665161
785.9510347,184.4541626
786.7150022,192.6622009
787.4835304,198.591629
788.2537268,207.3504944
789.022684,210.5336151
789.7945487,210.5336151
790.5664135,217.1733551
791.3370338,224.526886
792.111679,228.205307
792.8868804,231.9954529
793.6602727,228.5328369
794.4360301,229.8453064
795.2140119,231.1615448
795.9918396,235.3334808
796.773158,235.3334808
797.5544764,235.3334808
